null_type,realization,Galaxy,T,n_pts,n_shells,chi2,bic
scramble,3,UGC12632,9,15,0,0.49496691876239934,5.911067320966819
scramble,3,UGCA442,9,8,1,0.8229541379510077,11.220161846350187
scramble,4,ESO079-G014,4,15,0,18.0648122089441,23.480912611148522
scramble,4,ESO116-G012,7,15,0,11.81987701873599,17.23597742094041
scramble,4,ESO563-G021,4,27,1,52.033412409587,68.51259673960865
scramble,4,F568-V1,7,15,0,0.791607441845243,6.207707844049663
scramble,4,F571-8,5,9,0,12.892181023615285,17.286630178287723
scramble,4,F571-V1,7,7,0,0.09475261826066164,3.986572916371288
scramble,4,F574-1,7,14,0,2.5203781959788403,7.798492855209357
scramble,4,F583-1,9,25,0,12.446858881120102,18.884610530856502
scramble,4,IC2574,9,34,2,67.68920193105419,95.90008612798349
scramble,4,IC4202,4,29,2,57.731855720310236,84.67022236020203
scramble,4,NGC0024,5,29,0,17.575023023399055,24.309614683372004
scramble,4,NGC0055,9,21,1,10.511749697513341,25.734361886130458
scramble,4,NGC0100,6,21,0,3.371464385657847,9.460509261104693
scramble,4,NGC0247,7,26,2,157.2960238065508,183.36079611072267
scramble,4,NGC0289,4,28,0,51.17378154227303,57.83819056262344
scramble,4,NGC0300,7,25,0,18.75633194862595,25.19408359836235
scramble,4,NGC0801,5,11,2,99.37317827905972,118.55634046144668
scramble,4,NGC0891,3,14,1,34.23875717559512,47.43404382367141
scramble,4,NGC1003,6,36,0,99.49392457584705,106.66096245275926
scramble,4,NGC1090,4,22,0,102.49924068576424,108.68132559248087
scramble,4,NGC2403,6,73,2,1192.0424565790765,1226.3661321082636
scramble,4,NGC2683,3,11,0,10.268073971459774,15.063864517056516
scramble,4,NGC2841,3,50,1,331.36667625784,350.92679128498077
scramble,4,NGC2903,4,29,2,253.33475738408578,280.2731240239776
scramble,4,NGC2976,5,24,0,16.21200156703415,22.56810922773004
scramble,4,NGC2998,5,13,2,127.70488377820904,148.22447863790134
scramble,4,NGC3109,9,25,0,9.039992169201387,15.477743818937789
scramble,4,NGC3198,5,40,2,54.34892878547067,83.85996441838216
scramble,4,NGC3521,4,41,0,25.208303239209204,32.63544737261782
scramble,4,NGC3726,5,12,0,30.82874551517712,35.79855881475312
scramble,4,NGC3769,3,11,0,5.372047632801354,10.167838178398096
scramble,4,NGC3877,5,11,0,8.472336498648879,13.26812704424562
scramble,4,NGC3893,5,10,0,1.966696299134356,6.571866485122448
scramble,4,NGC3917,6,16,0,6.08641877666666,11.631596221146221
scramble,4,NGC3949,4,7,0,2.0750224330528106,5.966842731163437
scramble,4,NGC3953,4,8,0,0.945845571876251,5.104728655235922
scramble,4,NGC3972,4,10,0,10.146527929454376,14.751698115442467
scramble,4,NGC3992,4,9,0,3.618989737683586,8.013438892356024
scramble,4,NGC4010,7,12,0,9.245718703377936,14.215532002953935
scramble,4,NGC4013,3,36,0,71.00865113406677,78.17568901097899
scramble,4,NGC4051,4,7,0,3.6775710571820963,7.569391355292723
scramble,4,NGC4085,5,5,0,1.0343170508174788,4.253192875685679
scramble,4,NGC4088,4,9,0,1.5467435411844697,5.941192695856909
scramble,4,NGC4100,4,24,0,14.67021283985313,21.026320500549023
scramble,4,NGC4157,3,15,0,3.654693976491709,9.070794378696128
scramble,4,NGC4183,6,23,0,10.6732349944566,16.9442234263149
scramble,4,NGC4217,3,11,0,5.748270768427997,10.544061314024738
scramble,4,NGC4559,6,32,0,8.717532654686627,15.64900446028608
scramble,4,NGC5005,4,13,0,0.1728198084190192,5.302718523342093
scramble,4,NGC5033,5,20,1,31.01547390191766,45.99413526968761
scramble,4,NGC5055,4,22,2,134.62973407080864,159.35807369767517
scramble,4,NGC5371,4,19,1,300.55713919065084,315.27933408648306
scramble,4,NGC5585,7,24,1,58.1809030750708,74.07117222681053
scramble,4,NGC5907,5,19,1,152.71451388349482,167.436708779327
scramble,4,NGC5985,3,33,0,71.79394540452793,78.78696052746089
scramble,4,NGC6015,6,44,2,810.5896230268187,840.8631400981648
scramble,4,NGC6195,3,20,0,17.98018095163627,23.97164549874425
scramble,4,NGC6503,6,31,2,152.95516531335878,180.42706294923994
scramble,4,NGC6674,3,15,2,845.7540969852115,867.4184985940292
scramble,4,NGC6946,6,55,0,75.77962979795022,83.79429616841516
scramble,4,NGC7331,3,28,0,20.92603223606902,27.590441256419428
scramble,4,NGC7814,2,16,0,9.731267670178557,15.27644511465812
scramble,4,UGC00128,8,22,1,162.94255780497974,178.39777007177133
scramble,4,UGC01281,8,25,0,4.586408066919596,11.024159716655998
scramble,4,UGC02259,8,8,0,10.648553521550422,14.807436604910095
scramble,4,UGC02885,5,19,0,49.486031405026644,55.37490936335952
scramble,4,UGC02916,2,32,1,356.3962719678733,373.7249514818719
scramble,4,UGC02953,2,106,2,4790.781156088647,4828.088668841543
scramble,4,UGC03205,2,46,1,675.9508014008205,695.094008383266
scramble,4,UGC04278,7,25,0,9.733384522878152,16.171136172614553
scramble,4,UGC04325,9,8,0,1.7981490701797866,5.957032153539458
scramble,4,UGC04499,8,9,0,1.149909999859868,5.544359154532307
scramble,4,UGC05253,2,73,2,1723.893711461831,1758.217386991018
scramble,4,UGC05716,9,12,0,25.354654631346804,30.324467930922804
scramble,4,UGC05721,7,23,0,12.5175554536787,18.788543885537
scramble,4,UGC05986,9,15,2,13.091453542476414,34.75585515129409
scramble,4,UGC06399,9,9,0,0.19397142994146774,4.588420584613907
scramble,4,UGC06446,7,17,0,6.789759330839227,12.456186018951659
scramble,4,UGC06667,6,9,0,1.576690900751857,5.971140055424296
scramble,4,UGC06787,2,55,2,824.6549940119149,856.7136594937747
scramble,4,UGC06818,9,8,0,13.23179870982273,17.390681793182402
scramble,4,UGC06917,9,11,0,2.096051767092798,6.891842312689539
scramble,4,UGC06930,7,10,0,1.2308550117607568,5.836025197748849
scramble,4,UGC06983,6,17,0,5.056918406625312,10.723345094737745
scramble,4,UGC07125,9,13,0,3.1451731572193116,8.275071872142385
scramble,4,UGC07151,6,11,0,5.264382012280645,10.060172557877387
scramble,4,UGC07261,8,7,0,1.0718566831084917,4.963676981219118
scramble,4,UGC07399,8,10,1,5.193610332674176,16.706535797644406
scramble,4,UGC07524,9,31,0,9.75706332692819,16.62503773589848
scramble,4,UGC07603,7,12,0,1.9426225810386337,6.912435880614634
scramble,4,UGC08286,6,17,0,18.676906872978595,24.34333356109103
scramble,4,UGC08490,9,30,0,12.906083921677153,19.708478685001463
scramble,4,UGC08550,7,11,0,10.647075543647677,15.442866089244419
scramble,4,UGC08699,2,37,2,91.92939257219328,120.81673587334707
scramble,4,UGC09037,6,19,0,26.93323658800301,32.82211454633589
scramble,4,UGC09133,2,64,0,2959.269944831108,2967.5877109978273
scramble,4,UGC10310,9,7,0,0.30976196187575,4.201582259986377
scramble,4,UGC11455,6,33,0,41.06316198223011,48.05617710516307
scramble,4,UGC11914,2,63,2,306.8927286361364,340.0378064472686
scramble,4,UGC12506,6,31,0,18.610537730859495,25.47851213982979
scramble,4,UGC12632,9,15,0,0.5545290025700884,5.970629404774509
scramble,4,UGCA442,9,8,0,5.759608185920241,9.918491269279912
scramble,5,ESO079-G014,4,15,0,17.40038091781848,22.816481320022902
scramble,5,ESO116-G012,7,15,0,23.427469447766086,28.843569849970507
scramble,5,ESO563-G021,4,27,1,74.81807671159362,91.29726104161526
scramble,5,F568-V1,7,15,0,1.4157477354036814,6.831848137608102
scramble,5,F571-8,5,9,0,15.074823948502411,19.46927310317485
scramble,5,F571-V1,7,7,0,0.10445238794918747,3.996272686059814
scramble,5,F574-1,7,14,0,2.086363921011895,7.364478580242412
scramble,5,F583-1,9,25,0,2.882503905436273,9.320255555172674
scramble,5,IC2574,9,34,1,87.20231651823988,104.83411914132068
scramble,5,IC4202,4,29,1,30.598793986687063,47.43527313661943
scramble,5,NGC0024,5,29,0,16.66741534696541,23.40200700693836
scramble,5,NGC0055,9,21,0,14.979769170067668,21.068814045514515
scramble,5,NGC0100,6,21,0,7.4035835526656015,13.492628428112447
scramble,5,NGC0247,7,26,2,155.28490410184642,181.3496764060183
scramble,5,NGC0289,4,28,1,68.08334480261703,84.74436735349306
scramble,5,NGC0300,7,25,0,34.33543353918469,40.77318518892109
scramble,5,NGC0801,5,11,1,61.98892648625056,73.97840285024242
scramble,5,NGC0891,3,14,1,16.82909380058416,30.02438044866045
scramble,5,NGC1003,6,36,2,93.10928496177677,121.77743646942565
scramble,5,NGC1090,4,22,0,95.48819541375703,101.67028032047367
scramble,5,NGC2403,6,73,2,1319.45093863274,1353.774614161927
scramble,5,NGC2683,3,11,0,4.6722728788039225,9.468063424400665
scramble,5,NGC2841,3,50,0,352.42416334733196,360.24820935818826
scramble,5,NGC2903,4,29,2,79.95514627999871,106.89351291989051
scramble,5,NGC2976,5,24,0,12.600783084576502,18.956890745272393
scramble,5,NGC2998,5,13,2,106.28547093588354,126.80506579557583
scramble,5,NGC3109,9,25,0,15.545073190771888,21.98282484050829
scramble,5,NGC3198,5,40,0,70.9318215573573,78.30958046558517
scramble,5,NGC3521,4,41,0,23.459743848668356,30.88688798207697
scramble,5,NGC3726,5,12,0,34.096664475605415,39.06647777518142
scramble,5,NGC3769,3,11,0,4.130753605015677,8.926544150612418
scramble,5,NGC3877,5,11,0,7.5779433709090736,12.373733916505815
scramble,5,NGC3893,5,10,0,2.615702066851742,7.220872252839834
scramble,5,NGC3917,6,16,0,4.58852131954374,10.133698764023302
scramble,5,NGC3949,4,7,0,2.7952796172579584,6.687099915368584
scramble,5,NGC3953,4,8,0,1.0589840790165814,5.217867162376253
scramble,5,NGC3972,4,10,0,10.110380248971246,14.715550434959338
scramble,5,NGC3992,4,9,0,6.8382818417565385,11.232730996428977
scramble,5,NGC4010,7,12,0,12.608562086033666,17.578375385609668
scramble,5,NGC4013,3,36,0,60.97968201537754,68.14671989228977
scramble,5,NGC4051,4,7,0,1.6517117398569832,5.543532037967609
scramble,5,NGC4085,5,5,0,0.7819098504996955,4.000785675367896
scramble,5,NGC4088,4,9,0,1.8598957601289072,6.254344914801346
scramble,5,NGC4100,4,24,0,12.835602637570862,19.191710298266752
scramble,5,NGC4157,3,15,0,3.497886256993884,8.913986659198304
scramble,5,NGC4183,6,23,0,10.468100635680988,16.73908906753929
scramble,5,NGC4217,3,11,0,3.029202462032926,7.824993007629667
scramble,5,NGC4559,6,32,0,8.103893207785458,15.035365013384911
scramble,5,NGC5005,4,13,0,0.27671597465285974,5.4066146895759335
scramble,5,NGC5033,5,20,1,85.28639954998106,100.26506091775101
scramble,5,NGC5055,4,22,1,85.61403545528047,101.06924772207205
scramble,5,NGC5371,4,19,0,360.02953168274877,365.91840964108167
scramble,5,NGC5585,7,24,1,85.41087495803787,101.3011441097776
scramble,5,NGC5907,5,19,1,231.02649218452504,245.74868708035723
scramble,5,NGC5985,3,33,0,92.74243370573811,99.73544882867107
scramble,5,NGC6015,6,44,2,1357.8345767547996,1388.1080938261457
scramble,5,NGC6195,3,20,0,14.80920840962983,20.800672956737813
scramble,5,NGC6503,6,31,1,90.9172591400314,108.08719516245714
scramble,5,NGC6674,3,15,0,891.0837686364084,896.4998690386128
scramble,5,NGC6946,6,55,0,60.22105583995755,68.2357222104225
scramble,5,NGC7331,3,28,0,15.797219494047262,22.46162851439767
scramble,5,NGC7814,2,16,0,9.314311614422923,14.859489058902486
scramble,5,UGC00128,8,22,2,186.48358923844967,211.2119288653162
scramble,5,UGC01281,8,25,0,15.862921833084703,22.300673482821104
scramble,5,UGC02259,8,8,2,0.5834965065578634,17.21902883999655
scramble,5,UGC02885,5,19,0,54.2405740463311,60.129452004663975
scramble,5,UGC02916,2,32,2,321.4268124995717,349.15269972196955
scramble,5,UGC02953,2,106,1,2827.1992923830658,2850.516487853626
scramble,5,UGC03205,2,46,1,478.6866987648622,497.82990574730763
scramble,5,UGC04278,7,25,0,44.17896559278593,50.61671724252233
scramble,5,UGC04325,9,8,0,1.4166996760057229,5.575582759365394
scramble,5,UGC04499,8,9,0,1.3971960489990813,5.7916452036715205
scramble,5,UGC05253,2,73,0,285.8712796303843,294.4521985126811
scramble,5,UGC05716,9,12,2,7.691029628397885,27.570282826701888
scramble,5,UGC05721,7,23,0,17.895357687825786,24.166346119684086
scramble,5,UGC05986,9,15,0,19.31605759291616,24.73215799512058
scramble,5,UGC06399,9,9,0,0.47289902647686866,4.867348181149308
scramble,5,UGC06446,7,17,0,7.888009939012806,13.554436627125238
scramble,5,UGC06667,6,9,0,0.5136387395859332,4.908087894258372
scramble,5,UGC06787,2,55,1,1140.433296194843,1160.4699621210054
scramble,5,UGC06818,9,8,0,6.248099709319191,10.406982792678862
scramble,5,UGC06917,9,11,0,2.086417789926402,6.882208335523144
scramble,5,UGC06930,7,10,0,1.4774742242866798,6.082644410274772
scramble,5,UGC06983,6,17,0,5.531620455189279,11.19804714330171
scramble,5,UGC07125,9,13,0,3.4315291880896366,8.56142790301271
scramble,5,UGC07151,6,11,1,3.2063284161664987,15.195804780158351
scramble,5,UGC07261,8,7,0,1.1270203109504653,5.018840609061092
scramble,5,UGC07399,8,10,1,4.099730799658734,15.612656264628963
scramble,5,UGC07524,9,31,0,10.575027671120282,17.443002080090572
scramble,5,UGC07603,7,12,0,1.5362768732214396,6.506090172797441
scramble,5,UGC08286,6,17,0,17.85912718240603,23.525553870518465
scramble,5,UGC08490,9,30,0,11.943742298008212,18.746137061332522
scramble,5,UGC08550,7,11,1,1.942600088222128,13.93207645221398
scramble,5,UGC08699,2,37,2,67.6275581691422,96.514901470296
scramble,5,UGC09037,6,19,0,31.69071238106691,37.579590339399786
scramble,5,UGC09133,2,64,1,1163.7158003197642,1184.5102157365625
scramble,5,UGC10310,9,7,0,0.4603919190189733,4.352212217129599
scramble,5,UGC11455,6,33,0,66.82746393687195,73.82047905980491
scramble,5,UGC11914,2,63,2,271.5557178414801,304.7007956526123
scramble,5,UGC12506,6,31,0,18.879584617247176,25.747559026217466
scramble,5,UGC12632,9,15,0,0.8998031040235579,6.315903506227978
scramble,5,UGCA442,9,8,0,2.028050224879127,6.186933308238798
scramble,6,ESO079-G014,4,15,0,13.0644090610961,18.48050946330052
scramble,6,ESO116-G012,7,15,0,29.702469419384492,35.11856982158891
scramble,6,ESO563-G021,4,27,1,75.21757739397763,91.69676172399929
scramble,6,F568-V1,7,15,0,1.171905884671495,6.588006286875915
scramble,6,F571-8,5,9,0,9.010621115281822,13.405070269954262
scramble,6,F571-V1,7,7,0,0.15023604562831905,4.042056343738945
scramble,6,F574-1,7,14,0,1.5350973920255928,6.81321205125611
scramble,6,F583-1,9,25,0,9.170774444444211,15.608526094180611
scramble,6,IC2574,9,34,2,486.4017919740455,514.6126761709749
scramble,6,IC4202,4,29,1,39.60269026321951,56.43916941315187
scramble,6,NGC0024,5,29,0,15.050093280351593,21.784684940324542
scramble,6,NGC0055,9,21,1,13.977302485740994,29.19991467435811
scramble,6,NGC0100,6,21,0,2.798905995438924,8.88795087088577
scramble,6,NGC0247,7,26,2,54.223545677358715,80.28831798153057
scramble,6,NGC0289,4,28,1,62.328183814047414,78.98920636492343
scramble,6,NGC0300,7,25,0,18.71261876592488,25.150370415661282
scramble,6,NGC0801,5,11,1,58.8075585389831,70.79703490297496
scramble,6,NGC0891,3,14,0,26.297940600250797,31.576055259481315
scramble,6,NGC1003,6,36,1,116.21669134346939,134.13428603574994
scramble,6,NGC1090,4,22,0,62.344364023399194,68.52644893011583
scramble,6,NGC2403,6,73,2,1826.9583188860192,1861.2819944152063
scramble,6,NGC2683,3,11,0,6.982277829981693,11.778068375578435
scramble,6,NGC2841,3,50,0,364.9372700928991,372.7613161037554
scramble,6,NGC2903,4,29,2,103.06229134476511,130.0006579846569
scramble,6,NGC2976,5,24,0,15.00443344248472,21.360541103180612
scramble,6,NGC2998,5,13,2,107.5177716438729,128.0373665035652
scramble,6,NGC3109,9,25,0,18.920093062668435,25.357844712404837
scramble,6,NGC3198,5,40,2,37.443405816185965,66.95444144909746
scramble,6,NGC3521,4,41,0,20.27354105746518,27.7006851908738
scramble,6,NGC3726,5,12,1,28.310986510990315,40.73551975993031
scramble,6,NGC3769,3,11,0,4.9401934952933,9.735984040890042
scramble,6,NGC3877,5,11,0,3.6625848867706723,8.458375432367413
scramble,6,NGC3893,5,10,0,2.6638715239822663,7.269041709970358
scramble,6,NGC3917,6,16,0,6.944674543686647,12.489851988166208
scramble,6,NGC3949,4,7,0,2.686507996511403,6.578328294622029
scramble,6,NGC3953,4,8,0,0.8607624565358997,5.0196455398955715
scramble,6,NGC3972,4,10,0,7.499897481848343,12.105067667836435
scramble,6,NGC3992,4,9,0,5.292428067881122,9.686877222553562
scramble,6,NGC4010,7,12,0,12.382967578767884,17.352780878343886
scramble,6,NGC4013,3,36,0,64.40636525232009,71.5734031292323
scramble,6,NGC4051,4,7,0,0.22442447752409572,4.116244775634722
scramble,6,NGC4085,5,5,0,0.9010590854936519,4.119934910361852
scramble,6,NGC4088,4,9,0,1.661757958407787,6.056207113080227
scramble,6,NGC4100,4,24,0,13.804838682929768,20.16094634362566
scramble,6,NGC4157,3,15,0,3.8137268523398467,9.229827254544267
scramble,6,NGC4183,6,23,0,11.739507528041473,18.01049595989977
scramble,6,NGC4217,3,11,0,5.0285310818980165,9.824321627494758
scramble,6,NGC4559,6,32,0,7.121858342635361,14.053330148234814
scramble,6,NGC5005,4,13,0,0.23902415529896143,5.368922870222035
scramble,6,NGC5033,5,20,0,82.3263114834511,88.31777603055907
scramble,6,NGC5055,4,22,1,80.22999226422323,95.6852045310148
scramble,6,NGC5371,4,19,2,204.61163303462996,228.1671448679615
scramble,6,NGC5585,7,24,1,173.3942928832028,189.28456203494252
scramble,6,NGC5907,5,19,1,183.12835815884864,197.85055305468083
scramble,6,NGC5985,3,33,0,65.27854526298695,72.27156038591991
scramble,6,NGC6015,6,44,2,1103.573721790223,1133.8472388615692
scramble,6,NGC6195,3,20,0,23.007329360729138,28.99879390783712
scramble,6,NGC6503,6,31,1,80.99553626234498,98.16547228477071
scramble,6,NGC6674,3,15,0,856.2474977100572,861.6635981122616
scramble,6,NGC6946,6,55,1,26.30881653479132,46.345482460953676
scramble,6,NGC7331,3,28,0,19.72143455700841,26.38584357735882
scramble,6,NGC7814,2,16,0,10.590561590015113,16.135739034494677
scramble,6,UGC00128,8,22,1,119.83665538537444,135.29186765216602
scramble,6,UGC01281,8,25,0,12.512449048524743,18.950200698261146
scramble,6,UGC02259,8,8,1,5.800973648813826,16.198181357213006
scramble,6,UGC02885,5,19,0,53.040345874943,58.929223833275884
scramble,6,UGC02916,2,32,1,447.7324598843199,465.0611393983185
scramble,6,UGC02953,2,106,2,6835.697160713782,6873.0046734666785
scramble,6,UGC03205,2,46,1,742.8746252864316,762.0178322688771
scramble,6,UGC04278,7,25,0,27.11855126737472,33.55630291711112
scramble,6,UGC04325,9,8,0,2.0515559525047715,6.210439035864443
scramble,6,UGC04499,8,9,0,1.099612846326754,5.494062000999193
scramble,6,UGC05253,2,73,2,533.840974668074,568.164650197261
scramble,6,UGC05716,9,12,2,5.490032468637295,25.3692856669413
scramble,6,UGC05721,7,23,0,12.28441328007088,18.55540171192918
scramble,6,UGC05986,9,15,2,90.21847137122235,111.88287298004003
scramble,6,UGC06399,9,9,0,0.4354801791864708,4.82992933385891
scramble,6,UGC06446,7,17,0,5.014275923115092,10.680702611227524
scramble,6,UGC06667,6,9,0,0.8700215172467034,5.264470671919143
scramble,6,UGC06787,2,55,1,1378.3847965260043,1398.4214624521667
scramble,6,UGC06818,9,8,0,13.85469710547076,18.01358018883043
scramble,6,UGC06917,9,11,0,1.6900301736557717,6.485820719252513
scramble,6,UGC06930,7,10,0,1.0805767093611185,5.68574689534921
scramble,6,UGC06983,6,17,0,2.983440287957337,8.64986697606977
scramble,6,UGC07125,9,13,0,2.752874562209515,7.882773277132589
scramble,6,UGC07151,6,11,0,7.5001014045064665,12.295891950103208
scramble,6,UGC07261,8,7,0,0.8503207721328688,4.742141070243496
scramble,6,UGC07399,8,10,1,5.220698526556825,16.733623991527054
scramble,6,UGC07524,9,31,0,6.568198127329398,13.43617253629969
scramble,6,UGC07603,7,12,0,3.178171785417049,8.14798508499305
scramble,6,UGC08286,6,17,1,18.499270896856025,32.665337617137105
scramble,6,UGC08490,9,30,0,13.509739922857749,20.31213468618206
scramble,6,UGC08550,7,11,0,8.054380138956986,12.850170684553728
scramble,6,UGC08699,2,37,1,108.71796773369648,126.7725572969176
scramble,6,UGC09037,6,19,0,16.45237147471014,22.34124943304302
scramble,6,UGC09133,2,64,0,4590.048848895906,4598.366615062626
scramble,6,UGC10310,9,7,0,0.15486407279144151,4.046684370902068
scramble,6,UGC11455,6,33,0,59.62421572637224,66.6172308493052
scramble,6,UGC11914,2,63,1,225.09574417802622,245.81141780998388
scramble,6,UGC12506,6,31,0,17.83796174268689,24.705936151657184
scramble,6,UGC12632,9,15,0,0.6255933037794695,6.0416937059838896
