Galaxy,realization,Inc_nominal_deg,Inc_perturbed_deg,e_Inc_deg,vobs_factor,status,n_shells,n_points,rho0,a_kpc,chi2,chi2_red,bic,r_sh1,M_sh1,sigma_sh1,sigma_over_r1,r_sh2,M_sh2,sigma_sh2,sigma_over_r2
NGC2998,15,58.0,59.36175933525767,2.0,0.985641606283181,ok,1,13,12074646.796801774,13.919976980311416,6.54999313030828,0.818749141288535,19.374739917615962,2.1050614846280284,16133719133.157806,0.8420245938512113,0.39999999999999997,,,,
NGC3198,15,73.0,71.05730905265774,3.0,1.0110599767280755,ok,2,40,3213277.5402604057,20.165905973389357,14.55636609442083,0.45488644045065096,44.067401727332324,3.2344677311437273,5346691409.542377,0.9958468248473403,0.3078858432435815,8.934100178531716,33095877728.220078,3.3859520379767165,0.3789919488605045
NGC3521,15,75.0,74.80140751286629,5.0,1.0009356163522987,ok,1,41,30319302.903548386,9.588656440837816,2.219162457746452,0.061643401604068115,20.787022791267994,1.0850229624386343,2780584942.141469,0.43400918497545365,0.39999999999999997,,,,
NGC3769,15,70.0,72.82519803920151,2.0,0.983550804704017,ok,0,11,20689881.84571351,6.732962532057397,5.824214702944157,0.6471349669937951,10.620005248540899,,,,,,,,
NGC3726,15,53.0,58.000704225617405,2.0,0.9417265129310602,ok,1,11,1130505.4566733465,199.99999999999835,5.700513477851276,0.9500855796418793,17.68998984184313,7.124986689833978,10419550596.001057,0.24323033599161523,0.03413765478869727,,,,
NGC2976,15,61.0,61.442674278896504,10.0,0.9957652381374781,ok,0,24,81950057.70946188,3.328107160981299,5.695077357936631,0.2588671526334832,12.051185018632523,,,,,,,,
NGC3893,15,49.0,50.67920703907454,2.0,0.9755681626324311,ok,0,9,61676244.48487049,5.208010411934085,1.1224612707611095,0.16035161010872992,5.516910425433549,,,,,,,,
UGC07261,14,30.0,27.4530127194132,10.0,1.0845492097258786,ok,0,7,191209137.09064004,1.489753024017501,1.7764403641042812,0.3552880728208562,5.668260662214908,,,,,,,,
NGC3877,15,76.0,74.82718406963785,1.0,1.0053411320560666,ok,0,11,592977788.1110805,1.2512774798447186,6.915189737806354,0.768354415311817,11.710980283403096,,,,,,,,
NGC3949,15,55.0,51.26295595139204,2.0,1.0501599239472208,ok,0,7,67668385.88201784,4.588747513942678,2.6756287673893,0.53512575347786,6.567449065499926,,,,,,,,
NGC3992,15,56.0,55.8743111056063,2.0,1.0014842639567552,ok,0,9,84569547.88720416,6.793911614645248,4.9487955545309745,0.7069707935044249,9.343244709203415,,,,,,,,
NGC3972,15,77.0,76.70563760212221,1.0,1.0012007390405553,ok,0,10,69208254.80429013,3.893693802241323,6.277531519450076,0.7846914399312594,10.882701705438167,,,,,,,,
UGC06399,14,75.0,77.73214206753751,2.0,0.9884982556017827,ok,0,9,44390463.16479888,3.489178838372491,0.3332183795759154,0.0476026256537022,4.727667534248354,,,,,,,,
NGC3953,15,62.0,61.56963432047993,1.0,1.004038241963019,ok,0,8,156010993.27308592,3.401858227481649,1.0828592614451518,0.18047654357419196,5.241742344804823,,,,,,,,
NGC4013,15,89.0,89.0,1.0,1.0,ok,1,36,5066220.320386152,22.909092518306835,24.52954834855606,0.7912757531792277,42.44714304083661,0.22128337732710035,12277191031.728827,0.0026443345395160502,0.011949991777318201,,,,
NGC4085,15,82.0,82.25024105327935,2.0,0.9993960881722256,ok,0,5,27695489.66553242,6.129263514827736,1.2645931334698965,0.42153104448996553,4.483468958338097,,,,,,,,
NGC0891,15,90.0,89.0,1.0,1.0001523280439077,ok,1,14,2541972.7860243605,199.99999999998806,2.428164832903772,0.26979609254486353,15.623451480980064,8.758088130228591,36986910629.112915,1.624747838455422,0.18551398596316876,,,,
NGC4100,15,73.0,74.25744996376568,2.0,0.9935731660395938,ok,0,24,124291310.98190899,3.766750895263278,13.740678190811181,0.6245762814005082,20.09678585150707,,,,,,,,
NGC2403,15,63.0,61.57407990885954,3.0,1.0131598487490419,ok,2,73,10354747.308170833,11.408131255770142,52.8326795702225,0.8128104549265001,87.15635509940964,1.0188974726898694,1411646042.4872289,0.40153889368254464,0.39409155920515715,4.378792595464622,9005804311.608818,1.1860009477995213,0.2708511357738052
NGC4157,15,82.0,85.17104200356745,3.0,0.9937956057125367,ok,0,15,8208325.017803861,16.573792170377335,3.1751021584397505,0.2442386275722885,8.59120256064417,,,,,,,,
NGC4183,15,82.0,80.20045637605594,2.0,1.0049307579615467,ok,0,23,65869988.86074826,3.433642492908204,8.033785480894462,0.38256121337592675,14.304773912752761,,,,,,,,
NGC5033,15,66.0,66.39196884761209,1.0,0.9969866571275678,ok,0,20,49871343.115587376,7.361605901121361,44.779300802292006,2.487738933460667,50.77076534939999,,,,,,,,
UGC08490,14,50.0,49.45696300293618,3.0,1.0080620767397108,ok,1,30,312318929.6622819,1.09617945386081,1.0865148239758684,0.04346059295903473,18.092501732286646,6.601423374618357,4854294892.993842,2.640569349847343,0.39999999999999997,,,,
NGC4051,15,49.0,49.12480578105199,3.0,0.998112400907808,ok,0,7,72904747.45978685,2.891061589858484,3.124618486020446,0.6249236972040892,7.016438784131072,,,,,,,,
NGC5055,15,55.0,57.20351560679163,6.0,0.9744851292882938,ok,1,21,2423864.54984386,27.49734284420112,67.18859028683809,4.199286892927381,82.41120247545521,11.999999999999998,33587459162.03267,2.1787817604783295,0.18156514670652749,,,,
NGC2976,13,61.0,59.39717006369485,10.0,1.016152609383417,ok,0,25,89475603.17828049,3.346041950391634,6.484750468672933,0.2819456725509971,12.922502118409334,,,,,,,,
NGC5371,15,53.0,56.117121985922395,2.0,0.9620040801667196,ok,2,19,599690.2762315712,199.99999999999997,14.634967465170797,1.3304515877427998,38.19047929850232,1.5004972388968858,9307517097.372604,0.6001988955587543,0.39999999999999997,5.145504668260966,13473216589.705793,1.9545085170280703,0.3798477784082233
NGC5907,15,88.0,88.04682628935339,2.0,0.9999717949667719,ok,1,19,12590387.74124,13.753283635105214,58.89283841851399,4.206631315608142,73.61503331434619,0.21043026471943227,33805955485.330853,0.0025099470164130044,0.0119276902481662,,,,
NGC5585,15,51.0,50.17933923703701,2.0,1.0118394361246414,ok,2,24,1138779.5870695913,67.159264223738,60.85933998811156,3.8037087492569723,86.28377063089512,3.1703544985517644,4406108912.287935,1.0505581480913897,0.33136929910244756,6.424289153210805,6771490912.543357,1.1480642651108226,0.17870681685257425
NGC6015,15,60.0,61.51830175161469,2.0,0.9852735719530284,ok,2,44,11294991.963670272,11.938023199307247,31.280145821907055,0.8688929394974182,61.55366289325315,2.6705906235843657,6569224399.693488,0.444360606891761,0.1663903868183874,1.0179472817046833,2301260327.9870768,0.2954957281515394,0.2902858855879981
NGC5985,15,60.0,58.74811826202289,2.0,1.0130198136352064,ok,2,33,42207303.77471567,10.4261178594542,51.48781695373878,2.059512678149551,79.45987744547062,0.5686899266123264,26528411566.21368,0.02342087394085457,0.04118390856748986,5.55042108472895,42608889316.67133,1.0480117185939501,0.18881661455873647
NGC6674,15,54.0,51.083082634765795,6.0,1.039790486599301,ok,2,15,8999525.46500501,20.409510656949102,112.18519363852609,16.026456234075155,133.84959524734376,2.996838509058047,45764895232.749886,0.6185296996691477,0.20639407088490772,2.9978301580748954,45765616330.1534,0.03500881676274493,0.011678052096595892
NGC6195,15,62.0,62.59765654378014,5.0,0.9945381981638584,ok,1,20,3501082.7046454553,33.676262895707765,6.45880976259845,0.4305873175065633,21.437471130368404,2.2866681316222905,3667842612.9618225,0.0913503008794807,0.03994908557835705,,,,
NGC6503,15,74.0,69.06118571925656,2.0,1.0292293328456086,ok,2,31,781269.8703621321,199.9999999948029,11.596799810070564,0.5042086873943724,39.068697445951734,3.340257497952046,7087136910.95499,0.8257750011793754,0.2472189649108395,8.85229863476507,23704452516.408413,3.5409194539060276,0.39999999999999997
NGC7331,15,75.0,74.76254321422182,2.0,1.001120327944002,ok,0,28,7359110.654177277,23.10613115547092,12.267959349242712,0.4718445903554889,18.93236836959312,,,,,,,,
NGC5005,15,68.0,66.03523406384788,2.0,1.0146514708768672,ok,0,15,42491522.38290665,9.311869304946248,0.299645561026721,0.023049658540517,5.715745963231141,,,,,,,,
NGC7814,15,90.0,88.72650422978582,1.0,1.0002470638239294,ok,1,16,11535969.35404289,17.623951574279484,0.6415286601279302,0.058320787284357294,14.504472271326836,5.636541706901097,35187811875.08137,1.8367014912923354,0.32585609879255767,,,,
UGC00128,15,57.0,61.20197908865673,10.0,0.9570332647067501,ok,1,22,5675097.67712247,13.348174977485671,45.63902738879708,2.6846486699292402,61.094239655588666,5.461456936151079,10764482135.610579,2.1845827744604316,0.39999999999999997,,,,
UGC02885,15,64.0,62.19984545497953,4.0,1.0160690199021964,ok,1,19,12477935.982789353,21.12116257784212,12.01998670481476,0.85857047891534,26.742181600646962,0.6415458959162554,16099938887.229528,0.14969969652811468,0.23334214665080769,,,,
UGC02953,15,50.0,53.024369658547855,4.0,0.9588843179499321,ok,2,95,19120046.505997926,14.120314311051288,225.5108735076178,2.5920790058346874,261.9418886404221,5.809291000474992,40066167742.47522,1.4683244846037065,0.2527545073028103,0.20000000000000004,610660797.5011706,0.08000000000000002,0.4
UGC03205,15,67.0,65.65865112889605,4.0,1.0103158059501203,ok,1,47,13838550.877869213,13.838078188904184,39.63562954559871,0.9437054653713979,58.886367554149004,3.236099579737607,29590529632.822525,1.034705985744654,0.3197386113280702,,,,
F583-1,15,63.0,62.61927302062132,5.0,1.0034194712532296,ok,0,25,26017607.21637081,4.590365290192801,4.460025277750523,0.1939141425108923,10.897776927486923,,,,,,,,
NGC3917,15,79.0,78.67664826843195,2.0,1.0011141543866442,ok,0,16,53069601.31159856,4.6095772366540295,8.916539998590048,0.6368957141850035,14.46171744306961,,,,,,,,
UGC04325,15,41.0,41.71138178003133,3.0,0.9859934915044847,ok,0,8,300800567.40242547,1.3551123947227468,2.50940369841032,0.41823394973505335,6.668286781769991,,,,,,,,
NGC6946,15,38.0,38.68969551519383,2.0,0.9848971714449548,ok,2,55,14722443.587017868,8.656286570241484,19.301055054911465,0.4106607458491801,51.359720536771235,4.292431639212159,5440419699.808818,0.44101271135436676,0.10274193008122338,11.05659686627396,5545344631.456178,0.17076763469493839,0.015444863981233908
NGC4217,15,86.0,86.9505041524878,2.0,0.9989786530699344,ok,0,11,9229581.885620922,15.536064380191375,5.509148947795622,0.6121276608661802,10.304939493392364,,,,,,,,
UGC05253,15,37.0,32.66613012433451,4.0,1.1150033892861224,ok,2,73,63213792.36545347,8.190651964045056,47.64345689144528,0.732976259868389,81.96713242063241,0.20000000000000004,2048568770.0901783,0.08000000000000002,0.4,1.6970350693444811,7406408219.854902,0.6788140277377922,0.39999999999999986
F571-V1,15,30.0,42.32512385575755,10.0,0.7425704645113285,ok,0,7,6815388.818432646,5.956324832130659,0.22659572264453567,0.04531914452890713,4.118416020755162,,,,,,,,
NGC4217,14,86.0,82.999444822608,2.0,1.0050567779670387,ok,0,11,10002648.747830851,14.745334275836335,5.2785674480708025,0.5865074942300892,10.074357993667544,,,,,,,,
UGC01281,15,90.0,88.37334754890024,1.0,1.000403143962684,ok,0,25,28451553.903475758,3.307427403915138,3.8835646598976545,0.16885063738685455,10.321316309634057,,,,,,,,
UGC04499,15,50.0,48.31374941169819,3.0,1.0257722309792803,ok,0,9,40772764.2032612,3.001695215655702,1.6048317078959142,0.2292616725565592,5.999280862568353,,,,,,,,
UGC05986,15,90.0,86.02004041112534,3.0,1.0024174418908003,ok,1,15,77877105.01414788,3.057829295680537,2.158520186375659,0.21585201863756592,15.69877119188671,3.81318308758037,4232063269.1273003,1.0471701182948445,0.2746183684978314,,,,
UGC07524,14,46.0,50.290028903956696,3.0,0.935071709642208,ok,0,31,27019817.84243024,3.545192627092632,6.4686745239703525,0.2230577422058742,13.336648932940644,,,,,,,,
UGC05721,15,61.0,51.55586910525284,5.0,1.116704777135917,ok,0,23,666418637.318098,0.9806656574109376,8.952748342921584,0.42632134966293256,15.223736774779884,,,,,,,,
UGC06787,15,66.0,65.1434123601922,3.0,1.0068139116111705,ok,2,56,4473865.437667608,51.87535369290102,316.4859824523054,6.593457967756362,348.6887959781866,8.100141385969991,43890297011.45814,0.8732718173034759,0.10780945364929599,4.522179392960334,31523312668.958305,1.6294086328408168,0.3603149037778805
UGC06667,15,89.0,88.39571581768017,1.0,1.0002397646794703,ok,0,9,60083955.91174408,3.0953059303681534,0.6595430753061265,0.09422043932944665,5.053992229978566,,,,,,,,
NGC0300,15,42.0,48.26165766942926,10.0,0.8967261112176049,ok,0,25,31907538.12394093,4.002941872906167,12.823459969332065,0.5575417377970463,19.261211619068465,,,,,,,,
NGC4010,15,89.0,88.864762415592,1.0,1.000043987407869,ok,1,12,9228366805.547215,0.1000000000000006,1.126993811627472,0.1609991159467817,13.551527060567473,6.1638563907503645,22537832072.17958,1.709067051755245,0.27727236707200276,,,,
UGC06818,15,75.0,75.86771453732962,3.0,0.9960723676017256,ok,1,8,2820577.2886586706,199.97903203970822,0.8884662722144773,0.2961554240714924,11.285673980613657,4.054732295394265,2991438230.429222,0.6195147113411831,0.1527880674255325,,,,
UGC06930,15,32.0,31.953908533705913,5.0,1.0012893694234366,ok,0,10,51915787.465931684,3.6892131669214914,1.4040658868878744,0.1755082358609843,6.009236072875966,,,,,,,,
UGC06983,15,49.0,48.05702954207317,1.0,1.0146530627794832,ok,0,17,82012667.23450746,3.1853456857569173,6.401104706067456,0.4267403137378304,12.067531394179888,,,,,,,,
UGC07151,15,90.0,88.07039246154457,3.0,1.000567372133705,ok,1,11,20399639.70766454,4.238454161438625,0.6258659372976827,0.10431098954961378,12.615342301289536,1.3127914734004351,915210679.9090726,0.3998982038211658,0.30461669802389596,,,,
UGC07125,15,90.0,85.05396002504652,3.0,1.0037375796473422,ok,0,13,9716341.07539683,4.759253458100307,2.665937448098336,0.24235794982712147,7.795836163021409,,,,,,,,
NGC4559,15,67.0,67.78272556487542,1.0,0.9943270491010482,ok,0,32,17400888.07471358,7.088012011545768,7.291448435818934,0.24304828119396446,14.222920241418386,,,,,,,,
UGC07399,14,55.0,52.78594848653197,3.0,1.0285923540772928,ok,1,10,417935220.7759721,1.292432477894085,0.2950108233745409,0.059002164674908174,11.807936288344772,5.653303668460281,6259312917.318329,1.1618632006416056,0.20551933325705243,,,,
UGC02916,15,50.0,52.32766977611923,5.0,0.9678158968976843,ok,1,30,5224112.113371672,15.98038274347359,15.073053863657643,0.6029221545463057,32.07904077196842,8.031630197825976,26686864728.093597,1.2197003284574373,0.151862112474699,,,,
UGC07603,15,78.0,75.24514955274775,3.0,1.0115025217015836,ok,0,12,134495364.61139184,1.5263435161365615,2.015186436821224,0.2015186436821224,6.984999736397224,,,,,,,,
UGC08699,15,73.0,73.18728051137222,9.0,0.9990070007539117,ok,2,37,5852019.750673924,22.383117664996107,1.4360910594963376,0.04952038136194268,30.323434360650133,1.7280952626372594,5854261639.659203,0.3836858049376226,0.2220281562210157,6.377530573227573,23509176161.157444,1.3625650507679294,0.21365088495034146
UGC04278,15,90.0,86.4287948209929,3.0,1.0019456194116463,ok,1,25,75547717.31450734,1.3631347520049648,0.885197087683557,0.04425985438417785,16.97957621202456,4.725257576747389,7325628034.225242,0.9776564729386659,0.2069001439730258,,,,
UGC11455,15,90.0,89.0,1.0,1.0001523280439077,ok,2,33,3880091.136064634,38.165284438882125,26.641241062568973,1.0656496425027588,54.61330155430082,3.7893839502465756,12633326774.173958,0.6131011069074256,0.16179440113676816,10.597321667503087,49968882638.165375,1.6305779459654683,0.15386698612401947
UGC09133,15,53.0,60.19430715165878,6.0,0.9203880594181819,ok,2,52,2731121.8229831536,30.05521539054922,243.47777176358449,5.533585721899647,275.08772151223593,11.999999999999998,49999999997.354866,4.799999999999999,0.39999999999999997,10.935615039674808,30907069944.62183,2.411656058520347,0.22053227456990498
UGC08286,15,90.0,84.8620439526631,3.0,1.0040342516715453,ok,1,17,38576094.793775365,3.5376571168901614,0.3340705047480952,0.02783920872900793,14.500137225029174,1.3456917540755593,1303524203.1067183,0.431378322737666,0.3205625072987142,,,,
UGC12506,15,86.0,83.38395124024994,4.0,1.004251832892785,ok,1,31,50748909.69657946,8.467870968473362,3.411849708776646,0.13122498879910177,20.581785731202377,2.1825148314386156,20300912890.359283,0.8730059325754461,0.39999999999999997,,,,
UGC11914,15,31.0,29.106350244369267,5.0,1.058807483941436,ok,2,64,32656347.783600934,199.99999999999883,6.36182150458289,0.11360395543898018,39.632886171460264,2.5833597888972744,16206576310.278582,0.9470207249228355,0.36658491356601863,0.9524906525755413,11078597945.296017,0.3809962610302165,0.39999999999999997
ESO079-G014,16,79.0,77.5434891482476,5.0,1.0052917412079185,ok,1,15,7524065.905638922,19.450217502123184,2.5872130992262656,0.25872130992262654,16.127464104737317,6.368471688648304,23939675242.69442,2.0261029662665555,0.3181458700488613,,,,
UGC09037,15,65.0,55.69107834561239,5.0,1.097210927591602,ok,0,20,9085815.574881561,15.119032735691356,6.64972620022628,0.36942923334590444,12.641190747334262,,,,,,,,
ESO563-G021,16,83.0,79.4013310148009,3.0,1.0097732650527722,ok,2,27,18595891.689722463,18.196008178806657,8.38791584681834,0.44146925509570206,34.75461077485297,7.623470822101695,49999999999.99999,1.0422266556939102,0.13671288052579983,4.798867643759895,32980219073.97905,0.6118915913024628,0.1275074948353958
UGC12632,15,46.0,46.67377100157177,3.0,0.9888393317393902,ok,0,15,41062117.44340922,2.8423794260493773,0.8360072937255173,0.06430825336350134,6.252107695929937,,,,,,,,
F571-8,16,85.0,88.36503332430576,5.0,0.9966004253144841,ok,0,9,28730019.200027175,8.181178979422748,9.44567353867074,1.34938193409582,13.84012269334318,,,,,,,,
UGC07399,15,55.0,48.136266864837054,3.0,1.0999254944286407,ok,1,10,62067475.01698513,4.282319948201882,0.5372119381052445,0.1074423876210489,12.050137403075475,1.3177679513343836,2624380854.494056,0.5271071805337534,0.39999999999999997,,,,
UGC07524,15,46.0,45.30629982789204,3.0,1.0119050030500203,ok,0,31,32419481.75827442,3.6087123415277174,6.828530398814015,0.23546656547634537,13.696504807784308,,,,,,,,
