null_type,realization,rho_per_T,p_per_T,rho_per_gal,p_per_gal,n_shellbearing,n_total,frac_T2,n_T2,frac_T3,n_T3,frac_T4,n_T4,frac_T5,n_T5,frac_T6,n_T6,frac_T7,n_T7,frac_T8,n_T8,frac_T9,n_T9
scramble,22,-0.5714285714285715,0.13895995716070678,-0.20571399506043203,0.03805666016335287,35,102,0.8888888888888888,9,0.18181818181818182,11,0.35294117647058826,17,0.38461538461538464,13,0.3125,16,0.2857142857142857,14,0.16666666666666666,6,0.25,16
scramble,23,-0.17964393928698885,0.6703442772469386,-0.11282549884156992,0.2588778174732124,33,102,0.7777777777777778,9,0.18181818181818182,11,0.29411764705882354,17,0.3076923076923077,13,0.25,16,0.2857142857142857,14,0.5,6,0.25,16
scramble,24,-0.4285714285714286,0.2894032248467902,-0.21501784939897478,0.029986984392539977,29,102,0.6666666666666666,9,0.09090909090909091,11,0.4117647058823529,17,0.38461538461538464,13,0.25,16,0.14285714285714285,14,0.3333333333333333,6,0.125,16
scramble,25,-0.29940656547831473,0.4712605287015582,-0.173392421583341,0.08136468451138322,30,102,0.8888888888888888,9,0.0,11,0.35294117647058826,17,0.3076923076923077,13,0.1875,16,0.2857142857142857,14,0.3333333333333333,6,0.1875,16
scramble,26,0.05988131309566295,0.8879906501125184,-0.054191763927981765,0.588533498697958,37,102,0.7777777777777778,9,0.18181818181818182,11,0.23529411764705882,17,0.46153846153846156,13,0.3125,16,0.35714285714285715,14,0.5,6,0.3125,16
scramble,27,-0.523809523809524,0.18272075053971482,-0.16047754608350728,0.10712962884725952,37,102,0.6666666666666666,9,0.36363636363636365,11,0.35294117647058826,17,0.5384615384615384,13,0.25,16,0.14285714285714285,14,0.5,6,0.3125,16
scramble,28,0.09523809523809526,0.8225054302036114,-0.14162897073253403,0.15563037868488538,28,102,0.7777777777777778,9,0.18181818181818182,11,0.23529411764705882,17,0.23076923076923078,13,0.1875,16,0.21428571428571427,14,0.3333333333333333,6,0.25,16
scramble,29,-0.28571428571428575,0.49272624501695705,-0.17864996711422673,0.07241164823676235,34,102,0.8888888888888888,9,0.09090909090909091,11,0.29411764705882354,17,0.38461538461538464,13,0.4375,16,0.21428571428571427,14,0.3333333333333333,6,0.1875,16
scramble,30,-0.4047619047619048,0.3198886412288164,-0.24595982340018424,0.012707483135817108,31,102,0.8888888888888888,9,0.18181818181818182,11,0.35294117647058826,17,0.23076923076923078,13,0.25,16,0.2857142857142857,14,0.3333333333333333,6,0.125,16
scramble,31,-0.023809523809523815,0.9553740118158806,-0.11282549884156992,0.2588778174732124,33,102,0.7777777777777778,9,0.18181818181818182,11,0.23529411764705882,17,0.38461538461538464,13,0.3125,16,0.21428571428571427,14,0.5,6,0.25,16
