null_type,realization,Galaxy,T,n_pts,n_shells,chi2,bic
permute,89,F568-V1,7,15,0,37.14447295491916,42.56057335712358
permute,89,F571-8,5,9,2,28.547048883554663,46.12484550224442
permute,89,F571-V1,7,7,1,26.837653571197613,36.567204316474175
permute,89,F574-1,7,14,2,127.040655266148,148.15311390307005
permute,89,F583-1,9,25,2,412.3320191008983,438.0830256998439
permute,89,IC2574,9,34,2,2496.034841776946,2524.2457259738753
permute,89,IC4202,4,29,1,382.681933881841,399.5184130317734
permute,89,NGC0024,5,29,2,279.1645398569379,306.1029064968297
permute,89,NGC0055,9,21,2,320.6783933966478,345.03457289843516
permute,89,NGC0100,6,21,2,671.2982829166572,695.6544624184446
permute,89,NGC0247,7,26,2,1089.552200824437,1115.6169731286088
permute,89,NGC0289,4,28,1,41.52798665162447,58.189009202500486
permute,89,NGC0300,7,25,2,165.2308273031405,190.9818339020861
permute,89,NGC0801,5,11,2,43.84752440709295,63.03068658947991
permute,89,NGC0891,3,14,1,67.32101790535852,80.51630455343481
permute,89,NGC1003,6,36,2,1179.6277140452187,1208.2958655528676
permute,89,NGC1090,4,22,1,947.1943042971404,962.649516563932
permute,89,NGC2403,6,73,2,15441.355112895635,15475.678788424822
permute,89,NGC2683,3,11,2,50.631092777391004,69.81425495977797
permute,89,NGC2841,3,50,1,422.6125964000516,442.1727114271923
permute,89,NGC2903,4,29,1,618.2198309024259,635.0563100523583
permute,89,NGC2976,5,24,0,993.7820418621516,1000.1381495228475
permute,89,NGC2998,5,13,2,623.5344406756341,644.0540355353264
permute,89,NGC3109,9,25,2,1240.736986441666,1266.4879930406116
permute,89,NGC3198,5,40,2,3455.3253615114177,3484.836397144329
permute,89,NGC3521,4,41,1,97.05417938049342,115.62203971401496
permute,89,NGC3726,5,12,2,133.5955182984245,153.47477149672852
permute,89,NGC3769,3,11,0,8.160886508350606,12.956677053947347
permute,89,NGC3877,5,11,1,63.32946018474575,75.3189365487376
permute,89,NGC3893,5,10,1,28.650444258103754,40.163369723073984
permute,89,NGC3917,6,16,2,456.66489647528397,478.8456062532022
permute,89,NGC3949,4,7,0,3.509278303594731,7.401098601705357
permute,89,NGC3953,4,8,1,41.904291007803145,52.301498716202325
permute,89,NGC3972,4,10,2,104.5725541055729,122.99323484952527
permute,89,NGC3992,4,9,2,36.177487198319994,53.755283817009754
permute,89,NGC4010,7,12,2,254.85013329364818,274.7293864919522
permute,89,NGC4013,3,36,1,149.685877276735,167.60347196901554
permute,89,NGC4051,4,7,1,22.85239906289448,32.581949808171046
permute,89,NGC4085,5,5,1,13.936974398496798,21.9841639606673
permute,89,NGC4088,4,9,0,68.39169119733398,72.78614035200643
permute,89,NGC4100,4,24,1,338.56888806763163,354.4591572193714
permute,89,NGC4157,3,15,0,11.704392381346652,17.12049278355107
permute,89,NGC4183,6,23,2,191.824530218186,216.9084839456192
permute,89,NGC4217,3,11,0,9.372895203496617,14.168685749093358
permute,89,NGC4559,6,32,2,373.76193837074646,401.4878255931443
permute,89,NGC5005,4,13,0,2.214972303293957,7.344871018217031
permute,89,NGC5033,5,20,1,251.81809147634607,266.79675284411604
permute,89,NGC5055,4,22,1,764.1900600428538,779.6452723096454
permute,89,NGC5371,4,19,1,352.2575168505666,366.97971174639883
permute,89,NGC5585,7,24,2,2751.45474782119,2776.8791784639734
permute,89,NGC5907,5,19,1,160.9829020541591,175.7050969499913
permute,89,NGC5985,3,33,1,859.152610287866,876.6351480951984
permute,89,NGC6015,6,44,2,2876.2895530391957,2906.563070110542
permute,89,NGC6195,3,20,1,26.966282299804334,41.944943667574286
permute,89,NGC6503,6,31,2,76.26074726553227,103.73264490141344
permute,89,NGC6674,3,15,1,1031.156222143618,1044.696473149129
permute,89,NGC6946,6,55,1,916.8916385899289,936.9283045160912
permute,89,NGC7331,3,28,0,83.36118533561971,90.02559435597011
permute,89,NGC7814,2,16,1,41.9418670644784,55.80481067567731
permute,89,UGC00128,8,22,1,6248.736163587356,6264.191375854148
permute,89,UGC01281,8,25,1,281.3208644178177,297.4152435421587
permute,89,UGC02259,8,8,2,79.33872183155228,95.97425416499097
permute,89,UGC02885,5,19,2,34.86844314820203,58.423954981533555
permute,89,UGC02916,2,32,2,238.64450144877503,266.37038867117286
permute,89,UGC02953,2,106,2,15324.936775534896,15362.244288287793
permute,89,UGC03205,2,46,1,2526.536746486221,2545.6799534686666
permute,89,UGC04278,7,25,2,466.66957223658807,492.42057883553366
permute,89,UGC04325,9,8,2,189.98801428206204,206.62354661550071
permute,89,UGC04499,8,9,2,171.60988293527936,189.1876795539691
permute,89,UGC05253,2,73,2,443.8076464326287,478.13132196181584
permute,89,UGC05716,9,12,2,469.948326254879,489.82757945318303
permute,89,UGC05721,7,23,2,276.4513209123551,301.53527463978827
permute,89,UGC05986,9,15,2,777.2782139267732,798.9426155355909
permute,89,UGC06399,9,9,2,90.60765516429936,108.18545178298912
permute,89,UGC06446,7,17,0,113.44610132044882,119.11252800856126
permute,89,UGC06667,6,9,2,227.90575454144152,245.48355116013127
permute,89,UGC06787,2,55,2,1067.218745606776,1099.277411088636
permute,89,UGC06818,9,8,1,52.70324737146295,63.10045507986213
permute,89,UGC06917,9,11,0,163.67512742807793,168.47091797367466
permute,89,UGC06930,7,10,0,77.55350161240291,82.158671798391
permute,89,UGC06983,6,17,2,25.751560604758673,48.4172673572084
permute,89,UGC07125,9,13,2,73.40931911420198,93.92891397389427
permute,89,UGC07151,6,11,2,230.21568484024039,249.39884702262736
permute,89,UGC07261,8,7,0,18.266608706920977,22.158429005031604
permute,89,UGC07399,8,10,2,87.85442466618076,106.27510541013314
permute,89,UGC07524,9,31,2,864.2613661607223,891.7332637966035
permute,89,UGC07603,7,12,2,152.3119950092817,172.19124820758572
permute,89,UGC08286,6,17,1,851.6347379575707,865.8008046778517
permute,89,UGC08490,9,30,2,96.13076115387153,123.34034020716878
permute,89,UGC08550,7,11,1,192.3027767222587,204.29225308625055
permute,89,UGC08699,2,37,2,230.4910576872769,259.3784009884307
permute,89,UGC09037,6,19,0,90.04765189463883,95.93652985297172
permute,89,UGC09133,2,64,1,6237.983596859474,6258.778012276272
permute,89,UGC10310,9,7,2,18.94771866563173,34.51499985807423
permute,89,UGC11455,6,33,1,1479.8832778740104,1497.3658156813428
permute,89,UGC11914,2,63,1,289.85075822493235,310.56643185689
permute,89,UGC12506,6,31,1,109.2843408758156,126.45427689824133
permute,89,UGC12632,9,15,2,269.7478594434061,291.4122610522238
permute,89,UGCA442,9,8,2,220.42399120054571,237.0595235339844
permute,90,ESO079-G014,4,15,2,1349.4150046856887,1371.0794062945063
permute,90,ESO116-G012,7,15,2,528.726418503033,550.3908201118506
permute,90,ESO563-G021,4,27,2,1902.6169402767682,1928.9836352048028
permute,90,F568-V1,7,15,1,36.98804182691407,50.52829283242512
permute,90,F571-8,5,9,1,40.15940028288297,51.14552316956407
permute,90,F571-V1,7,7,1,23.354415272044967,33.08396601732153
permute,90,F574-1,7,14,2,151.2426559873544,172.35511462427647
permute,90,F583-1,9,25,2,441.8282340256754,467.579240624621
permute,90,IC2574,9,34,2,2050.7966284290533,2079.0075126259826
permute,90,IC4202,4,29,2,415.47445415094546,442.41282079083726
permute,90,NGC0024,5,29,2,249.79106487147033,276.7294315113621
permute,90,NGC0055,9,21,1,657.22809862711,672.450710815727
permute,90,NGC0100,6,21,2,297.276867054135,321.63304655592236
permute,90,NGC0247,7,26,2,862.5596279932035,888.6244002973754
permute,90,NGC0289,4,28,2,37.50172375650215,64.15935983790378
permute,90,NGC0300,7,25,2,451.9642690676889,477.7152756666345
permute,90,NGC0801,5,11,1,45.29889739766141,57.28837376165327
permute,90,NGC0891,3,14,1,59.973287916309296,73.1685745643856
permute,90,NGC1003,6,36,2,1538.613642876097,1567.2817943837458
permute,90,NGC1090,4,22,2,849.0656747823156,873.7940144091821
permute,90,NGC2403,6,73,2,15019.299520658557,15053.623196187744
permute,90,NGC2683,3,11,2,43.21962372391837,62.40278590630533
permute,90,NGC2841,3,50,2,371.9172430240041,403.2134270674293
permute,90,NGC2903,4,29,1,566.4432164284243,583.2796955783567
permute,90,NGC2976,5,24,1,1135.3707431467433,1151.261012298483
permute,90,NGC2998,5,13,2,1051.9727656663047,1072.492360525997
permute,90,NGC3109,9,25,2,1159.3988576970962,1185.1498642960419
permute,90,NGC3198,5,40,2,3544.2339195735817,3573.744955206493
permute,90,NGC3521,4,41,1,71.55116812505709,90.11902845857863
permute,90,NGC3726,5,12,1,82.26587745968413,94.69041070862414
permute,90,NGC3769,3,11,0,10.374082006510895,15.169872552107636
permute,90,NGC3877,5,11,1,123.18608578162771,135.17556214561955
permute,90,NGC3893,5,10,2,24.47249554851325,42.89317629246562
permute,90,NGC3917,6,16,2,591.6332073508804,613.8139171287986
permute,90,NGC3949,4,7,0,6.921690528219877,10.813510826330504
permute,90,NGC3953,4,8,0,17.92965376181916,22.088536845178833
permute,90,NGC3972,4,10,2,346.432030528687,364.85271127263934
permute,90,NGC3992,4,9,2,40.67356409715296,58.25136071584272
permute,90,NGC4010,7,12,2,315.7727023292436,335.6519555275476
permute,90,NGC4013,3,36,1,172.76286593697793,190.68046062925848
permute,90,NGC4051,4,7,1,32.761678654571334,42.491229399847896
permute,90,NGC4085,5,5,0,20.203802205497464,23.422678030365663
permute,90,NGC4088,4,9,0,68.98245628620688,73.37690544087933
permute,90,NGC4100,4,24,1,214.3656563302527,230.25592548199242
permute,90,NGC4157,3,15,0,17.1898585841371,22.60595898634152
permute,90,NGC4183,6,23,2,133.20040135320306,158.28435508063626
permute,90,NGC4217,3,11,0,12.136020519963637,16.931811065560378
permute,90,NGC4559,6,32,2,674.7680507390542,702.4939379614519
permute,90,NGC5005,4,13,0,2.2678047802290493,7.397703495152123
permute,90,NGC5033,5,20,0,315.60028466633986,321.5917492134478
permute,90,NGC5055,4,22,1,1262.1906647140743,1277.6458769808658
permute,90,NGC5371,4,19,1,385.5047932427508,400.226988138583
permute,90,NGC5585,7,24,2,5702.7893019604535,5728.213732603237
permute,90,NGC5907,5,19,1,165.37418038862364,180.09637528445583
permute,90,NGC5985,3,33,2,803.2889221298863,831.2609826216182
permute,90,NGC6015,6,44,2,3038.584671282941,3068.8581883542874
permute,90,NGC6195,3,20,1,8.995068773526189,23.973730141296144
permute,90,NGC6503,6,31,2,469.7172956765003,497.1891933123815
permute,90,NGC6674,3,15,1,1051.9079883160978,1065.4482393216088
permute,90,NGC6946,6,55,2,966.6527635281208,998.7114290099805
permute,90,NGC7331,3,28,1,83.62098129225535,100.28200384313138
permute,90,NGC7814,2,16,1,17.90685632799345,31.769799939192353
permute,90,UGC00128,8,22,2,2801.011301658921,2825.739641285788
permute,90,UGC01281,8,25,1,300.8504383322769,316.9448174566179
permute,90,UGC02259,8,8,2,212.9200461989686,229.55557853240728
permute,90,UGC02885,5,19,1,27.044545708199216,41.76674060403142
permute,90,UGC02916,2,32,1,349.55831041435175,366.8869899283504
permute,90,UGC02953,2,106,2,15612.781490247182,15650.08900300008
permute,90,UGC03205,2,46,2,2092.6913936153264,2123.3205247872393
permute,90,UGC04278,7,25,2,544.8960113290657,570.6470179280113
permute,90,UGC04325,9,8,2,42.76698308474712,59.4025154181858
permute,90,UGC04499,8,9,2,181.5843458682072,199.16214248689695
permute,90,UGC05253,2,73,2,496.0999374840007,530.4236130131878
permute,90,UGC05716,9,12,2,106.31520922167216,126.19446241997616
permute,90,UGC05721,7,23,1,237.18287760384112,252.86034868348688
permute,90,UGC05986,9,15,2,573.7131236112319,595.3775252200496
permute,90,UGC06399,9,9,1,120.1511925918801,131.1373154785612
permute,90,UGC06446,7,17,2,167.70658401236545,190.37229076481518
permute,90,UGC06667,6,9,2,24.71486840831522,42.29266502700497
permute,90,UGC06787,2,55,2,1719.6747391006008,1751.7334045824607
permute,90,UGC06818,9,8,1,74.81097794959138,85.20818565799055
permute,90,UGC06917,9,11,2,142.29446165967363,161.4776238420606
permute,90,UGC06930,7,10,2,46.16792451834071,64.58860526229307
permute,90,UGC06983,6,17,1,115.06747824893645,129.23354496921752
permute,90,UGC07125,9,13,2,142.84134611118859,163.36094097088088
permute,90,UGC07151,6,11,2,81.86928815467327,101.05245033706024
permute,90,UGC07261,8,7,1,14.284915525440436,24.014466270717
permute,90,UGC07399,8,10,2,180.81908421738618,199.23976496133855
permute,90,UGC07524,9,31,2,879.2228855527287,906.6947831886099
permute,90,UGC07603,7,12,1,242.76473643079868,255.1892696797387
permute,90,UGC08286,6,17,2,762.2401382180234,784.9058449704731
permute,90,UGC08490,9,30,1,168.38925260665005,185.39523951496082
permute,90,UGC08550,7,11,2,98.89188804328424,118.0750502256712
permute,90,UGC08699,2,37,2,84.55636051129956,113.44370381245335
permute,90,UGC09037,6,19,1,67.53575471932876,82.25794961516097
permute,90,UGC09133,2,64,2,5061.338849048681,5094.609913715559
permute,90,UGC10310,9,7,1,19.762843500173716,29.49239424545028
permute,90,UGC11455,6,33,1,1582.5391978563127,1600.0217356636451
permute,90,UGC11914,2,63,2,503.2082520385534,536.3533298496857
permute,90,UGC12506,6,31,2,147.31512696925355,174.78702460513472
permute,90,UGC12632,9,15,1,246.68775514139264,260.2280061469037
permute,90,UGCA442,9,8,1,228.52969940105922,238.9269071094584
permute,91,ESO079-G014,4,15,2,2520.493981829399,2542.158383438217
permute,91,ESO116-G012,7,15,1,995.6311584086682,1009.1714094141793
permute,91,ESO563-G021,4,27,2,2002.7194134056404,2029.086108333675
permute,91,F568-V1,7,15,0,39.99223228354597,45.40833268575039
permute,91,F571-8,5,9,1,62.71176100375861,73.69788389043971
permute,91,F571-V1,7,7,1,34.598451969287744,44.328002714564306
permute,91,F574-1,7,14,0,357.37152752949555,362.6496421887261
permute,91,F583-1,9,25,2,183.4635508029657,209.2145574019113
permute,91,IC2574,9,34,2,2696.3462400552985,2724.557124252228
permute,91,IC4202,4,29,1,342.2005724511001,359.03705160103243
permute,91,NGC0024,5,29,2,386.86783172875147,413.80619836864327
permute,91,NGC0055,9,21,2,496.3566184127638,520.7127979145512
permute,91,NGC0100,6,21,2,349.72536217790883,374.0815416796962
permute,91,NGC0247,7,26,2,678.7550396037735,704.8198119079453
permute,91,NGC0289,4,28,1,71.94989080657786,88.61091335745388
permute,91,NGC0300,7,25,2,272.03321771677577,297.78422431572136
permute,91,NGC0801,5,11,1,30.941808388152992,42.93128475214485
permute,91,NGC0891,3,14,1,46.50384141922421,59.6991280673005
permute,91,NGC1003,6,36,2,858.1160454990726,886.7841970067215
permute,91,NGC1090,4,22,1,382.9154984203231,398.3707106871147
permute,91,NGC2403,6,73,2,19930.16167887321,19964.485354402397
permute,91,NGC2683,3,11,2,72.62628942672589,91.80945160911286
permute,91,NGC2841,3,50,1,493.23522518410533,512.7953402112461
permute,91,NGC2903,4,29,2,1326.8441279624676,1353.7824946023593
permute,91,NGC2976,5,24,1,1093.5511877821402,1109.4414569338799
permute,91,NGC2998,5,13,2,607.1825325179052,627.7021273775975
permute,91,NGC3109,9,25,2,658.6404416247292,684.3914482236748
permute,91,NGC3198,5,40,2,2914.8237200520707,2944.334755684982
permute,91,NGC3521,4,41,2,110.60561741831614,140.3141939519506
permute,91,NGC3726,5,12,2,131.794805097896,151.6740582962
permute,91,NGC3769,3,11,0,12.048752050144287,16.84454259574103
permute,91,NGC3877,5,11,1,72.11351848973399,84.10299485372585
permute,91,NGC3893,5,10,0,8.963466368588941,13.568636554577033
permute,91,NGC3917,6,16,2,390.7030534369409,412.88376321485913
permute,91,NGC3949,4,7,1,9.184542701155724,18.91409344643229
permute,91,NGC3953,4,8,1,30.000582240806832,40.397789949206015
permute,91,NGC3972,4,10,1,223.73834848129326,235.2512739462635
permute,91,NGC3992,4,9,1,28.415866547625363,39.40198943430646
permute,91,NGC4010,7,12,2,300.95003966009153,320.82929285839555
permute,91,NGC4013,3,36,1,75.69711727318655,93.6147119654671
permute,91,NGC4051,4,7,1,10.486118089090944,20.21566883436751
permute,91,NGC4085,5,5,1,11.015250958663371,19.062440520833874
permute,91,NGC4088,4,9,1,30.269107219568777,41.255230106249876
permute,91,NGC4100,4,24,1,279.7057263693806,295.59599552112036
permute,91,NGC4157,3,15,0,12.542698384341513,17.958798786545934
permute,91,NGC4183,6,23,1,162.1635622005386,177.84103328018435
permute,91,NGC4217,3,11,0,12.487056832511936,17.282847378108677
permute,91,NGC4559,6,32,2,509.93224047332285,537.6581276957206
permute,91,NGC5005,4,13,0,2.437268930592003,7.5671676455150765
permute,91,NGC5033,5,20,1,339.8970722757384,354.8757336435084
permute,91,NGC5055,4,22,1,1768.3516291382775,1783.806841405069
permute,91,NGC5371,4,19,1,311.5590481313774,326.2812430272096
permute,91,NGC5585,7,24,1,4155.950131312442,4171.840400464182
permute,91,NGC5907,5,19,1,180.71408023331327,195.43627512914546
permute,91,NGC5985,3,33,1,440.4847752379384,457.96731304527077
permute,91,NGC6015,6,44,2,3595.2723965598325,3625.545913631179
permute,91,NGC6195,3,20,1,32.767058668096695,47.74572003586665
permute,91,NGC6503,6,31,2,337.40631258794457,364.87821022382576
permute,91,NGC6674,3,15,0,867.7001258172968,873.1162262195012
permute,91,NGC6946,6,55,2,1511.7550000521385,1543.8136655339983
permute,91,NGC7331,3,28,1,101.16854361984777,117.82956617072378
permute,91,NGC7814,2,16,0,34.43462157570946,39.97979902018902
permute,91,UGC00128,8,22,2,5909.6658030631515,5934.394142690018
permute,91,UGC01281,8,25,1,305.9581228052334,322.0525019295744
permute,91,UGC02259,8,8,2,13.370929087564463,30.00646142100315
permute,91,UGC02885,5,19,1,14.655688451442256,29.377883347274455
permute,91,UGC02916,2,32,1,684.5376432917253,701.8663228057239
permute,91,UGC02953,2,106,2,12435.65684485115,12472.964357604047
permute,91,UGC03205,2,46,2,783.559853374389,814.1889845463018
permute,91,UGC04278,7,25,2,495.9199075002216,521.6709140991672
permute,91,UGC04325,9,8,2,98.06390877112686,114.69944110456555
permute,91,UGC04499,8,9,2,38.5833969252911,56.16119354398086
permute,91,UGC05253,2,73,2,633.2798416514195,667.6035171806066
permute,91,UGC05716,9,12,2,700.4682492676195,720.3475024659235
permute,91,UGC05721,7,23,1,237.13522786282505,252.8126989424708
permute,91,UGC05986,9,15,2,796.8230608369994,818.4874624458171
permute,91,UGC06399,9,9,1,106.60283751418532,117.58896040086643
permute,91,UGC06446,7,17,2,127.37056144114919,150.03626819359891
permute,91,UGC06667,6,9,2,131.21725207289728,148.79504869158703
permute,91,UGC06787,2,55,1,1695.6775591753537,1715.7142251015161
permute,91,UGC06818,9,8,1,102.27218537660629,112.66939308500547
permute,91,UGC06917,9,11,2,87.5386349001462,106.72179708253317
permute,91,UGC06930,7,10,2,17.33189053526885,35.752571279221215
permute,91,UGC06983,6,17,0,43.792214490097486,49.458641178209916
permute,91,UGC07125,9,13,2,103.59109520647786,124.11069006617015
permute,91,UGC07151,6,11,2,207.902483523228,227.08564570561498
permute,91,UGC07261,8,7,0,3.2240469549463087,7.115867253056935
permute,91,UGC07399,8,10,2,248.96693836403685,267.3876191079892
permute,91,UGC07524,9,31,2,983.8302379098112,1011.3021355456924
permute,91,UGC07603,7,12,1,107.35184483126704,119.77637808020705
permute,91,UGC08286,6,17,1,863.8922443748206,878.0583110951017
permute,91,UGC08490,9,30,2,130.96371957993588,158.17329863323312
permute,91,UGC08550,7,11,2,138.30783341216926,157.49099559455624
permute,91,UGC08699,2,37,1,168.63546564542057,186.6900552086417
permute,91,UGC09037,6,19,0,78.84611788145784,84.73499583979073
permute,91,UGC09133,2,64,1,4727.055577100861,4747.849992517659
permute,91,UGC10310,9,7,1,32.00052951570128,41.73008026097784
permute,91,UGC11455,6,33,2,1751.4216274157159,1779.3936879074477
permute,91,UGC11914,2,63,2,731.4739856624587,764.619063473591
permute,91,UGC12506,6,31,1,138.88010509207268,156.0500411144984
permute,91,UGC12632,9,15,1,190.449722619164,203.98997362467503
permute,91,UGCA442,9,8,2,35.34965768391562,51.98519001735431
permute,92,ESO079-G014,4,15,2,2728.9175791266152,2750.581980735433
permute,92,ESO116-G012,7,15,2,538.5289983218896,560.1933999307073
permute,92,ESO563-G021,4,27,2,1785.3882115597,1811.7549064877346
permute,92,F568-V1,7,15,2,140.6352637010182,162.2996653098359
permute,92,F571-8,5,9,1,74.1351045462066,85.12122743288771
permute,92,F571-V1,7,7,1,21.455057149459797,31.184607894736363
permute,92,F574-1,7,14,2,283.60116127383463,304.7136199107567
permute,92,F583-1,9,25,2,466.2747012904974,492.02570788944297
permute,92,IC2574,9,34,2,3682.6153707752114,3710.8262549721408
permute,92,IC4202,4,29,1,262.83271257386303,279.6691917237954
permute,92,NGC0024,5,29,2,412.0173220492786,438.9556886891704
permute,92,NGC0055,9,21,2,551.7137637070438,576.0699432088312
permute,92,NGC0100,6,21,2,405.7361188440428,430.09229834583016
permute,92,NGC0247,7,26,2,474.3014937934389,500.3662660976108
permute,92,NGC0289,4,28,1,38.91884755061618,55.5798701014922
permute,92,NGC0300,7,25,2,223.84928681265887,249.60029341160447
permute,92,NGC0801,5,11,2,58.125677789465364,77.30883997185234
permute,92,NGC0891,3,14,1,59.67838996686035,72.87367661493664
permute,92,NGC1003,6,36,2,1651.3581806276839,1680.0263321353327
permute,92,NGC1090,4,22,1,104.84451734046002,120.29972960725159
permute,92,NGC2403,6,73,2,21629.89073397172,21664.214409500906
permute,92,NGC2683,3,11,2,38.50398075022797,57.68714293261493
permute,92,NGC2841,3,50,1,373.6988993192113,393.25901434635205
permute,92,NGC2903,4,29,2,686.1109453899338,713.0493120298256
permute,92,NGC2976,5,24,1,964.4268067961339,980.3170759478736
permute,92,NGC2998,5,13,2,749.4575498306267,769.977144690319
permute,92,NGC3109,9,25,2,1256.8427665155123,1282.593773114458
permute,92,NGC3198,5,40,2,3413.862852276006,3443.3738879089174
permute,92,NGC3521,4,41,1,118.6478435692188,137.21570390274033
permute,92,NGC3726,5,12,1,82.21110953173685,94.63564278067685
permute,92,NGC3769,3,11,0,12.033276187770028,16.82906673336677
permute,92,NGC3877,5,11,1,26.877319133230223,38.86679549722208
permute,92,NGC3893,5,10,1,32.41284576602133,43.92577123099156
permute,92,NGC3917,6,16,2,259.8274466857,282.00815646361826
permute,92,NGC3949,4,7,2,22.247689073319606,37.81497026576211
permute,92,NGC3953,4,8,0,19.433963256941716,23.59284634030139
permute,92,NGC3972,4,10,2,355.08375423780444,373.5044349817568
permute,92,NGC3992,4,9,1,42.53072877794795,53.516851664629044
permute,92,NGC4010,7,12,1,272.07039460490716,284.4949278538472
permute,92,NGC4013,3,36,0,159.6685356533014,166.83557353021362
permute,92,NGC4051,4,7,1,61.100082787833074,70.82963353310964
permute,92,NGC4085,5,5,0,4.1714203342696115,7.390296159137812
permute,92,NGC4088,4,9,1,31.509700030549357,42.495822917230456
permute,92,NGC4100,4,24,1,153.49364782823037,169.38391697997008
permute,92,NGC4157,3,15,0,12.850410151241904,18.266510553446324
permute,92,NGC4183,6,23,2,99.85829202878276,124.94224575621595
permute,92,NGC4217,3,11,0,11.53283658781272,16.328627133409462
permute,92,NGC4559,6,32,2,461.9360310307201,489.6619182531179
permute,92,NGC5005,4,13,0,1.4385964979500423,6.568495212873116
permute,92,NGC5033,5,20,1,336.58542990613955,351.5640912739095
permute,92,NGC5055,4,22,1,2267.297895618967,2282.7531078857583
permute,92,NGC5371,4,19,2,304.4737161836536,328.02922801698514
permute,92,NGC5585,7,24,2,2890.057803428151,2915.4822340709347
permute,92,NGC5907,5,19,1,147.23363516010784,161.95583005594003
permute,92,NGC5985,3,33,2,451.2235839566386,479.19564444837044
permute,92,NGC6015,6,44,2,3182.7410614690807,3213.014578540427
permute,92,NGC6195,3,20,1,24.893807270476678,39.87246863824663
permute,92,NGC6503,6,31,2,627.5315612253675,655.0034588612486
permute,92,NGC6674,3,15,2,1127.7509337514934,1149.415335360311
permute,92,NGC6946,6,55,2,836.3444330940629,868.4030985759226
permute,92,NGC7331,3,28,1,31.37022202040578,48.0312445712818
permute,92,NGC7814,2,16,2,21.13135651134142,43.31206628925967
permute,92,UGC00128,8,22,2,8409.923132065513,8434.65147169238
permute,92,UGC01281,8,25,2,273.5030351316682,299.2540417306138
permute,92,UGC02259,8,8,2,167.42856520893562,184.0640975423743
permute,92,UGC02885,5,19,1,33.21626693725615,47.938461833088354
permute,92,UGC02916,2,32,1,527.747168794164,545.0758483081627
permute,92,UGC02953,2,106,2,12007.731214760483,12045.03872751338
permute,92,UGC03205,2,46,2,568.6131698627661,599.2423010346788
permute,92,UGC04278,7,25,2,617.0172917481619,642.7682983471076
permute,92,UGC04325,9,8,2,193.69784068618335,210.33337301962203
permute,92,UGC04499,8,9,2,191.27840387837455,208.8562004970643
permute,92,UGC05253,2,73,2,873.5625638648411,907.8862393940282
permute,92,UGC05716,9,12,2,885.4349254730662,905.3141786713702
permute,92,UGC05721,7,23,2,263.5051745606129,288.5891282880461
permute,92,UGC05986,9,15,2,752.4856890099254,774.1500906187431
permute,92,UGC06399,9,9,1,119.36781242790414,130.35393531458524
permute,92,UGC06446,7,17,2,122.93346055553752,145.59916730798724
permute,92,UGC06667,6,9,2,252.761627770062,270.33942438875175
permute,92,UGC06787,2,55,2,799.2715493928877,831.3302148747474
permute,92,UGC06818,9,8,1,22.99341991041213,33.39062761881131
permute,92,UGC06917,9,11,2,138.50292616261544,157.68608834500242
permute,92,UGC06930,7,10,2,8.4150053326584,26.835686076610767
permute,92,UGC06983,6,17,1,56.52361504739014,70.68968176767122
permute,92,UGC07125,9,13,2,237.33487625862736,257.8544711183197
permute,92,UGC07151,6,11,2,173.98917636784932,193.1723385502363
permute,92,UGC07261,8,7,0,3.7772908621399437,7.66911116025057
permute,92,UGC07399,8,10,2,117.46497166619197,135.88565241014433
permute,92,UGC07524,9,31,2,884.9493262477696,912.4212238836508
permute,92,UGC07603,7,12,1,207.82779229694694,220.25232554588695
permute,92,UGC08286,6,17,2,932.5052750254561,955.1709817779058
permute,92,UGC08490,9,30,2,149.26342642286477,176.473005476162
permute,92,UGC08550,7,11,2,136.2510712088969,155.43423339128384
permute,92,UGC08699,2,37,2,118.25502032726503,147.14236362841882
permute,92,UGC09037,6,19,1,53.27451936883855,67.99671426467074
permute,92,UGC09133,2,64,2,3940.426654503616,3973.6977191704937
permute,92,UGC10310,9,7,2,13.379712643591773,28.94699383603428
permute,92,UGC11455,6,33,1,1668.490267928781,1685.9728057361133
permute,92,UGC11914,2,63,2,595.6541509818026,628.7992287929349
permute,92,UGC12506,6,31,2,160.80023449655332,188.27213213243448
permute,92,UGC12632,9,15,2,95.04499782665447,116.70939943547215
permute,92,UGCA442,9,8,2,214.59353084892462,231.2290631823633
permute,93,ESO079-G014,4,15,1,1841.1079447174434,1854.6481957229544
permute,93,ESO116-G012,7,15,2,1067.1571640335765,1088.821565642394
permute,93,ESO563-G021,4,27,2,1704.6521656301263,1731.018860558161
permute,93,F568-V1,7,15,1,35.17471144212498,48.71496244763603
permute,93,F571-8,5,9,1,162.35177515665828,173.33789804333938
permute,93,F571-V1,7,7,0,54.032615107607896,57.92443540571852
permute,93,F574-1,7,14,2,326.112954562241,347.22541319916303
permute,93,F583-1,9,25,2,300.7520195829453,326.5030261818909
permute,93,IC2574,9,34,2,1778.4213166806458,1806.632200877575
permute,93,IC4202,4,29,1,602.7370377935742,619.5735169435067
permute,93,NGC0024,5,29,1,361.138006491563,377.97448564149533
permute,93,NGC0055,9,21,2,836.7555509235137,861.1117304253012
permute,93,NGC0100,6,21,2,464.2354639182087,488.5916434199961
permute,93,NGC0247,7,26,2,960.4981121466656,986.5628844508374
permute,93,NGC0289,4,28,1,70.24323684727355,86.90425939814958
permute,93,NGC0300,7,25,2,116.70554582534947,142.45655242429507
